Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1873,SC60,RL,,16698,2,None,3,HLS,4.0,CulDSac,2,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,2,6,800.0,0,0.0,649.0,1449.0,GasA,4,Y,SBrkr,944,815,0,1759,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,1992.0,Unf,2.0,525.0,3,3.0,2,150,193,0,0,0,0,0.0,None,None,0,Jun,2009,WD,Normal,
1874,SC20,RL,65.0,9757,2,None,4,Low,4.0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3,No,5,755.0,0,0.0,235.0,990.0,GasA,5,Y,SBrkr,990,0,0,990,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1995.0,RFn,1.0,440.0,3,3.0,2,66,0,0,0,92,0,0.0,None,None,0,Oct,2009,WD,Normal,
1875,SC20,RL,65.0,14753,2,None,2,Low,4.0,Inside,3,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,1,6,950.0,0,0.0,513.0,1463.0,GasA,5,Y,SBrkr,1463,0,0,1463,0.0,0.0,2,0,3,1,3.0,5,8.0,0,0,Attchd,1998.0,Fin,2.0,539.0,3,3.0,2,0,81,0,0,0,0,0.0,GdPrv,None,0,Dec,2009,WD,Normal,
1876,SC60,RL,70.0,8750,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4.0,3,No,6,606.0,0,0.0,322.0,928.0,GasA,5,Y,SBrkr,928,844,0,1772,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,1998.0,RFn,2.0,492.0,3,3.0,2,150,96,0,0,0,0,0.0,None,None,0,Apr,2009,WD,Normal,
1877,SC20,RL,65.0,10739,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4.0,3,No,6,1259.0,0,0.0,172.0,1431.0,GasA,5,Y,SBrkr,1444,0,0,1444,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2002.0,RFn,2.0,577.0,3,3.0,2,144,40,0,0,0,0,0.0,None,None,0,Apr,2009,WD,Normal,
1878,SC20,RL,75.0,11166,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4.0,3,1,6,24.0,0,0.0,1468.0,1492.0,GasA,5,Y,SBrkr,1492,0,0,1492,0.0,0.0,2,0,3,1,4.0,6,8.0,1,3,Attchd,2001.0,RFn,2.0,608.0,3,3.0,2,0,114,0,0,168,0,0.0,None,None,0,Jul,2009,WD,Family,
1879,SC20,RL,,16269,2,None,3,Lvl,4.0,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,BrkTil,4.0,3,2,6,625.0,0,0.0,282.0,907.0,GasA,3,Y,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1978.0,Unf,1.0,343.0,3,3.0,2,72,0,0,0,0,0,0.0,MnPrv,None,0,Jul,2009,WD,Normal,
1880,SC20,RL,76.0,6950,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,3,3,CBlock,3.0,3,No,5,710.0,4,72.0,132.0,914.0,GasA,3,Y,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Attchd,1979.0,Unf,2.0,444.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,Oct,2009,WD,Normal,
1881,SC20,RL,90.0,11664,2,None,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,2,6,1234.0,0,0.0,335.0,1569.0,GasA,5,Y,SBrkr,1611,0,0,1611,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2002.0,RFn,3.0,1231.0,3,3.0,2,262,93,0,0,0,0,0.0,None,None,0,Sep,2009,WD,Normal,
1882,SC60,RL,,12334,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,198.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,1068.0,1068.0,GasA,5,Y,SBrkr,1068,1116,0,2184,0.0,0.0,2,1,4,1,4.0,8,8.0,1,4,BuiltIn,2003.0,RFn,2.0,570.0,3,3.0,2,192,132,0,0,0,0,0.0,None,None,0,Jun,2009,WD,Normal,
1883,SC60,RL,70.0,8749,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,840.0,840.0,GasA,5,Y,SBrkr,840,885,0,1725,0.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Attchd,2002.0,RFn,2.0,550.0,3,3.0,2,0,48,0,0,0,0,0.0,None,None,0,Nov,2009,WD,Normal,
1884,SC60,RL,,11250,2,None,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,944.0,944.0,GasA,5,Y,SBrkr,944,926,0,1870,0.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Attchd,2001.0,RFn,2.0,608.0,3,3.0,2,256,43,0,0,0,0,0.0,None,None,0,May,2009,WD,Normal,
1885,SC20,RL,90.0,15750,2,None,4,Lvl,4.0,FR3,3,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,3,PConc,4.0,3,3,6,1246.0,0,0.0,216.0,1462.0,GasA,5,Y,SBrkr,1513,0,0,1513,0.0,0.0,2,0,2,1,4.0,5,8.0,1,3,Attchd,1999.0,Fin,2.0,521.0,3,3.0,2,135,34,0,0,0,0,0.0,None,None,0,Jun,2009,WD,Normal,
1886,SC20,RL,,12782,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,HdBoard,HdBoard,BrkFace,164.0,4,3,PConc,5.0,3,3,6,1360.0,0,0.0,462.0,1822.0,GasA,5,Y,SBrkr,1828,0,0,1828,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2002.0,Fin,2.0,523.0,3,3.0,2,194,144,0,0,0,0,0.0,None,None,0,Jun,2009,WD,Normal,
1887,SC20,RL,70.0,8750,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,209.0,4,3,PConc,4.0,3,2,6,1111.0,0,0.0,306.0,1417.0,GasA,5,Y,SBrkr,1417,0,0,1417,0.0,0.0,2,0,3,1,4.0,7,8.0,1,3,Attchd,1997.0,Unf,2.0,511.0,3,3.0,2,60,0,0,0,117,0,0.0,None,None,0,Aug,2009,WD,Normal,
1888,SC20,RL,85.0,10200,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4.0,3,2,6,1478.0,0,0.0,100.0,1578.0,GasA,5,Y,SBrkr,1602,0,0,1602,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2007.0,RFn,3.0,810.0,3,3.0,2,0,48,0,0,195,0,0.0,None,None,0,Jan,2009,WD,Normal,
1889,SC60,RL,85.0,11069,2,None,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,608.0,608.0,GasA,5,Y,SBrkr,608,788,0,1396,0.0,0.0,2,1,3,1,4.0,6,8.0,1,4,BuiltIn,2007.0,Fin,2.0,440.0,3,3.0,2,100,36,0,0,0,0,0.0,None,None,0,Jul,2009,WD,Normal,
1890,SC20,RL,80.0,10682,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,No,6,399.0,0,0.0,615.0,1014.0,GasA,3,Y,SBrkr,1149,0,0,1149,0.0,0.0,1,0,3,1,3.0,7,7.0,0,0,2Types,1968.0,Fin,1.0,544.0,3,3.0,2,0,240,0,0,0,0,0.0,MnPrv,None,0,Jul,2009,WD,Normal,
1891,SC180,RM,35.0,3675,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,Wood,4.0,3,3,6,547.0,0,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072,0,0,1072,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Basment,2005.0,Fin,2.0,525.0,3,3.0,2,0,28,0,0,0,0,0.0,None,None,0,Apr,2009,WD,Normal,
1892,SC20,RL,64.0,6410,2,None,4,HLS,4.0,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3,No,2,332.0,3,243.0,301.0,876.0,GasA,3,Y,FuseA,876,0,0,876,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Detchd,1959.0,Unf,1.0,320.0,3,3.0,2,0,0,0,0,0,0,0.0,MnPrv,None,0,Mar,2009,WD,Normal,
1893,SC20,RL,70.0,11767,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,3,1,3,1078.0,0,0.0,0.0,1078.0,GasA,3,Y,FuseA,1368,0,0,1368,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0,Attchd,1950.0,RFn,1.0,195.0,3,3.0,2,0,41,211,0,0,0,0.0,None,Shed,900,Jun,2009,WD,Normal,
1894,SC90,RL,65.0,10926,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,3.0,3,No,1,0.0,0,0.0,1678.0,1678.0,GasA,3,Y,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,3.0,10,8.0,0,0,None,1959.0,None,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0.0,None,None,0,Aug,2009,WD,Normal,
1895,SC20,RL,70.0,11767,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,3,3,CBlock,3.0,3,No,3,546.0,0,0.0,604.0,1150.0,GasA,5,Y,SBrkr,1560,0,0,1560,0.0,0.0,1,0,2,1,3.0,7,7.0,1,3,Attchd,1956.0,Unf,1.0,313.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,May,2009,WD,Normal,
1896,SC50,RL,45.0,8212,2,1,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,No,3,626.0,0,0.0,94.0,720.0,GasA,5,Y,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,3.0,6,8.0,2,4,Detchd,1940.0,Unf,1.0,256.0,3,3.0,2,84,0,0,0,0,0,0.0,None,None,0,Sep,2009,WD,Normal,
1897,SC50,RH,70.0,6300,2,2,4,Lvl,4.0,Corner,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,88.0,3,3,PConc,3.0,2,No,2,832.0,0,0.0,0.0,832.0,GasA,3,Y,SBrkr,832,436,0,1268,0.0,0.0,1,1,3,1,3.0,7,8.0,2,4,Basment,1938.0,Unf,1.0,250.0,3,3.0,2,0,0,55,0,0,0,0.0,None,None,0,Jul,2009,WD,Abnorml,
1898,SC70,RL,43.0,5707,2,None,4,Bnk,4.0,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,No,1,0.0,0,0.0,583.0,583.0,GasA,4,Y,FuseF,647,595,0,1242,0.0,0.0,1,1,3,1,3.0,6,8.0,1,4,Detchd,1926.0,Unf,1.0,180.0,2,3.0,2,329,96,0,0,0,0,0.0,None,None,0,Mar,2009,WD,Normal,
1899,SC30,RL,64.0,8574,2,None,4,Lvl,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,BrkTil,3.0,3,No,1,0.0,0,0.0,816.0,816.0,GasA,5,Y,SBrkr,1232,0,0,1232,0.0,0.0,1,0,3,1,4.0,6,8.0,1,4,Detchd,1916.0,Unf,2.0,440.0,3,3.0,2,0,0,180,0,0,0,0.0,None,None,0,Oct,2009,WD,Normal,
1900,SC70,RL,53.0,7155,2,None,4,Lvl,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,8,1918,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2,1,1,0.0,0,0.0,600.0,600.0,GasA,5,Y,SBrkr,628,600,0,1228,0.0,0.0,1,0,3,1,3.0,6,8.0,1,4,Detchd,1918.0,Unf,1.0,215.0,2,3.0,2,0,113,0,0,195,0,0.0,MnPrv,None,0,May,2009,WD,Normal,
1901,SC50,RL,60.0,13680,2,None,4,HLS,4.0,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,No,5,728.0,0,0.0,112.0,840.0,GasA,5,Y,SBrkr,840,727,0,1567,0.0,0.0,1,1,2,1,3.0,6,6.0,2,3,Detchd,1961.0,Unf,2.0,440.0,3,3.0,2,0,21,150,0,0,0,0.0,GdPrv,None,0,Feb,2009,WD,Normal,
1902,SC20,RL,80.0,14680,2,1,3,HLS,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,No,3,793.0,0,0.0,480.0,1273.0,GasA,5,Y,SBrkr,1273,0,0,1273,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Attchd,1960.0,Unf,1.0,307.0,3,3.0,2,483,0,0,0,115,0,0.0,MnPrv,None,0,Jun,2009,WD,Normal,
1903,SC90,RL,,8145,2,None,3,HLS,4.0,Corner,3,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,No,2,246.0,0,0.0,674.0,920.0,GasA,5,Y,SBrkr,1240,1240,0,2480,0.0,0.0,2,1,5,2,3.0,13,8.0,2,4,Detchd,1940.0,Unf,2.0,400.0,3,3.0,2,0,0,57,0,0,0,0.0,None,None,0,Jul,2009,WD,Normal,
1904,SC20,RL,70.0,9100,2,None,4,Lvl,4.0,Inside,3,Crawfor,Feedr,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,BrkTil,3.0,3,1,3,154.0,5,694.0,264.0,1112.0,GasA,5,Y,SBrkr,1112,0,0,1112,1.0,0.0,1,0,2,1,3.0,6,8.0,1,4,Attchd,1954.0,Unf,1.0,390.0,3,3.0,2,0,0,0,0,0,0,0.0,MnPrv,None,0,Oct,2009,WD,Family,
1905,SC20,RL,90.0,13339,2,None,3,Lvl,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3.0,3,No,2,65.0,4,875.0,621.0,1561.0,GasA,3,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,3,1,3.0,6,8.0,1,4,Attchd,1960.0,Fin,2.0,463.0,3,3.0,2,0,148,0,0,120,0,0.0,None,None,0,May,2009,WD,Normal,
1906,SC50,RL,78.0,15600,2,None,4,Bnk,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,3,BrkTil,3.0,3,No,4,312.0,3,507.0,248.0,1067.0,GasW,2,N,SBrkr,986,537,0,1523,1.0,0.0,2,0,3,1,2.0,7,3.0,1,3,Attchd,1949.0,Unf,1.0,295.0,3,3.0,2,0,0,81,0,0,0,0.0,None,None,0,Oct,2009,WD,Normal,
1907,SC20,RL,100.0,17500,2,None,4,Bnk,4.0,Corner,2,Crawfor,PosA,Norm,1Fam,1Story,6,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,420.0,3,3,PConc,3.0,3,2,2,784.0,4,435.0,91.0,1310.0,GasA,5,Y,SBrkr,1906,0,0,1906,1.0,0.0,1,1,3,1,3.0,6,8.0,2,4,Basment,1954.0,Unf,2.0,576.0,3,3.0,2,0,201,0,0,0,0,0.0,None,None,0,Jan,2009,WD,Normal,
1908,SC160,RM,24.0,1733,2,None,4,Lvl,4.0,Inside,3,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,No,1,0.0,0,0.0,516.0,516.0,GasA,3,Y,SBrkr,516,516,0,1032,0.0,0.0,1,0,2,1,3.0,5,8.0,1,3,Detchd,1980.0,Unf,2.0,452.0,3,3.0,2,279,0,0,0,0,0,0.0,GdPrv,None,0,May,2009,WD,Normal,
1909,SC160,RM,24.0,1488,2,None,4,Lvl,4.0,Inside,3,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4.0,3,1,5,471.0,0,0.0,90.0,561.0,GasA,3,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,4.0,5,8.0,1,3,Attchd,1980.0,Fin,2.0,462.0,3,3.0,2,176,0,0,0,0,0,0.0,GdPrv,None,0,Oct,2009,WD,Normal,
1910,SC160,RM,24.0,1612,2,None,4,Lvl,4.0,Inside,3,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3,No,1,0.0,0,0.0,561.0,561.0,GasA,3,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,3.0,5,8.0,1,3,Attchd,1980.0,Fin,2.0,462.0,3,3.0,2,154,0,0,0,0,0,0.0,MnPrv,None,0,Jul,2009,WD,Normal,
1911,SC80,RL,,13607,2,None,3,Lvl,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3.0,3,No,5,454.0,0,0.0,118.0,572.0,GasA,4,Y,SBrkr,1182,800,0,1982,0.0,0.0,2,1,3,1,3.0,6,8.0,1,3,BuiltIn,1986.0,Fin,2.0,501.0,3,3.0,2,400,112,0,0,0,0,0.0,None,Shed,1500,Apr,2009,WD,Normal,
1912,SC20,RL,,17597,2,None,4,Bnk,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,CBlock,4.0,3,No,6,803.0,5,419.0,581.0,1803.0,GasA,3,Y,SBrkr,2365,0,0,2365,1.0,0.0,2,0,3,1,5.0,7,7.0,2,4,Attchd,1971.0,Fin,2.0,551.0,3,3.0,2,200,144,0,0,0,0,0.0,GdPrv,None,0,Jul,2009,WD,Normal,
1913,SC70,RM,50.0,8660,2,None,4,Bnk,4.0,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3.0,3,No,1,0.0,0,0.0,760.0,760.0,GasA,5,N,SBrkr,928,928,312,2168,0.0,0.0,2,0,5,1,4.0,11,8.0,0,0,Detchd,1998.0,Unf,2.0,576.0,3,3.0,2,467,160,78,0,0,0,0.0,None,None,0,Dec,2009,WD,Normal,
1914,SC30,C (all),60.0,10200,2,1,4,Lvl,4.0,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3,No,1,0.0,0,0.0,572.0,572.0,GasA,2,N,FuseP,572,0,0,572,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1940.0,Unf,1.0,200.0,3,3.0,0,0,0,72,0,0,0,0.0,None,None,0,May,2009,WD,Normal,
1915,SC120,RM,44.0,3843,2,None,3,HLS,4.0,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5.0,3,3,6,1476.0,0,0.0,120.0,1596.0,GasA,5,Y,SBrkr,1648,0,0,1648,0.0,0.0,2,0,2,1,5.0,5,8.0,1,4,Attchd,2007.0,Fin,2.0,482.0,3,3.0,2,162,53,0,153,0,0,0.0,None,None,0,Jun,2009,New,Partial,
1916,SC30,,109.0,21780,1,None,4,Lvl,,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,0.0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,FuseA,810,0,0,810,0.0,0.0,1,0,1,1,3.0,4,7.0,0,0,Detchd,1975.0,Unf,1.0,280.0,3,3.0,0,119,24,0,0,0,0,0.0,None,None,0,Mar,2009,ConLD,Normal,
1917,SC60,RL,75.0,10125,2,None,4,Lvl,4.0,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3,No,5,445.0,4,250.0,412.0,1107.0,GasA,5,Y,SBrkr,1040,1012,0,2052,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,BuiltIn,2000.0,Fin,3.0,642.0,3,3.0,2,210,91,0,0,0,0,0.0,None,None,0,May,2009,WD,Normal,
1918,SC85,RL,75.0,9750,2,None,4,Lvl,4.0,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3,2,5,767.0,0,0.0,135.0,902.0,GasA,5,Y,SBrkr,926,0,0,926,0.0,0.0,1,0,2,1,3.0,5,8.0,1,3,Attchd,1977.0,Unf,1.0,351.0,3,3.0,2,319,0,0,0,0,0,0.0,MnPrv,None,0,Apr,2009,WD,Normal,
1919,SC85,RL,72.0,9360,2,None,4,Bnk,4.0,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3,2,6,841.0,2,116.0,0.0,957.0,GasA,3,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,1,2,1,3.0,5,8.0,2,2,Attchd,1977.0,RFn,2.0,541.0,3,3.0,2,302,39,0,0,120,0,0.0,GdWo,None,0,Nov,2009,WD,Normal,
1920,SC20,RL,82.0,11070,2,None,4,Lvl,4.0,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3,No,4,55.0,0,0.0,1527.0,1582.0,GasA,3,Y,SBrkr,1595,0,0,1595,0.0,0.0,2,0,2,1,3.0,5,8.0,0,0,Detchd,1991.0,Unf,2.0,672.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,Apr,2009,COD,Abnorml,
1921,SC20,RL,113.0,13438,2,None,3,HLS,4.0,Corner,3,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,5,3,CBlock,5.0,3,3,6,1758.0,0,0.0,432.0,2190.0,GasA,5,Y,SBrkr,2036,0,0,2036,0.0,0.0,2,0,3,1,5.0,9,8.0,1,5,Attchd,2008.0,Fin,3.0,780.0,3,3.0,2,90,154,0,0,0,0,0.0,None,None,0,Jul,2009,WD,Normal,
1922,SC20,RL,79.0,14463,2,None,3,HLS,4.0,Corner,3,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,5,3,PConc,5.0,3,3,6,1115.0,0,0.0,526.0,1641.0,GasA,5,Y,SBrkr,1641,0,0,1641,0.0,0.0,2,0,3,1,5.0,7,8.0,0,0,Attchd,2008.0,Fin,3.0,885.0,3,3.0,2,0,95,0,0,0,0,0.0,None,None,0,Jan,2009,WD,Normal,
1923,SC60,RL,,9839,2,None,3,Lvl,4.0,CulDSac,3,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,4.0,3,No,5,462.0,0,0.0,250.0,712.0,GasA,5,Y,SBrkr,1375,862,0,2237,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,BuiltIn,1980.0,Fin,2.0,440.0,3,3.0,2,305,24,0,0,0,0,0.0,None,Shed,2500,Feb,2009,WD,Normal,
